,On Campus,Job Function,Unnamed: 0,Year,cnt,skill
922,NonOCI,Consulting,22,2011,3,sap
923,NonOCI,Consulting,23,2011,2,product development
924,NonOCI,Consulting,24,2011,2,salesforce
925,NonOCI,Consulting,25,2011,2,process redesign
926,NonOCI,Consulting,26,2011,2,react
927,NonOCI,Consulting,27,2011,2,macros
928,NonOCI,Consulting,28,2011,2,java
929,NonOCI,Consulting,29,2011,2,oracle
930,NonOCI,Consulting,0,2012,35,excel
931,NonOCI,Consulting,1,2012,24,advisory
932,NonOCI,Consulting,2,2012,15,powerpoint
933,NonOCI,Consulting,3,2012,13,agile
934,NonOCI,Consulting,4,2012,12,auditing
935,NonOCI,Consulting,5,2012,9,statistics
936,NonOCI,Consulting,6,2012,9,visio
937,NonOCI,Consulting,7,2012,7,lean six sigma
938,NonOCI,Consulting,8,2012,6,telecommunication
939,NonOCI,Consulting,9,2012,6,virtualization
940,NonOCI,Consulting,10,2012,5,spss
941,NonOCI,Consulting,11,2012,5,sas
942,NonOCI,Consulting,12,2012,5,access
943,NonOCI,Consulting,13,2012,5,remedy
944,NonOCI,Consulting,14,2012,4,word
945,NonOCI,Consulting,15,2012,4,process redesign
946,NonOCI,Consulting,16,2012,4,bi
947,NonOCI,Consulting,17,2012,3,sql
948,NonOCI,Consulting,18,2012,3,roi
949,NonOCI,Consulting,19,2012,3,forecast
950,NonOCI,Consulting,20,2012,3,visualization
951,NonOCI,Consulting,21,2012,3,strong leadership
952,NonOCI,Consulting,22,2012,3,rest
953,NonOCI,Consulting,23,2012,3,normalization
954,NonOCI,Consulting,24,2012,2,team leadership
955,NonOCI,Consulting,25,2012,2,microsoft project
956,NonOCI,Consulting,26,2012,2,regression
957,NonOCI,Consulting,27,2012,2,java
958,NonOCI,Consulting,28,2012,2,sap
959,NonOCI,Consulting,29,2012,2,mandarin
960,NonOCI,Consulting,0,2013,36,excel
961,NonOCI,Consulting,1,2013,9,access
962,NonOCI,Consulting,2,2013,8,statistics
963,NonOCI,Consulting,3,2013,8,powerpoint
964,NonOCI,Consulting,4,2013,7,advisory
965,NonOCI,Consulting,5,2013,5,word
966,NonOCI,Consulting,6,2013,5,crm
967,NonOCI,Consulting,7,2013,4,strong leadership
968,NonOCI,Consulting,8,2013,4,client relationships
969,NonOCI,Consulting,9,2013,3,bayes
970,NonOCI,Consulting,10,2013,3,bi
971,NonOCI,Consulting,11,2013,3,spreadsheets
972,NonOCI,Consulting,12,2013,3,sas
973,NonOCI,Consulting,13,2013,3,telecommunication
974,NonOCI,Consulting,14,2013,3,sql
975,NonOCI,Consulting,15,2013,3,cpa
976,NonOCI,Consulting,16,2013,2,roi
977,NonOCI,Consulting,17,2013,2,bain
978,NonOCI,Consulting,18,2013,2,lean six sigma
979,NonOCI,Consulting,19,2013,2,sap
980,NonOCI,Consulting,20,2013,2,virtualization
981,NonOCI,Consulting,21,2013,2,ecommerce
982,NonOCI,Consulting,22,2013,2,sharepoint
983,NonOCI,Consulting,23,2013,2,salesforce
984,NonOCI,Consulting,24,2013,2,erp
985,NonOCI,Consulting,25,2013,2,rfp
986,NonOCI,Consulting,26,2013,2,agile
987,NonOCI,Consulting,27,2013,2,visualization
988,NonOCI,Consulting,28,2013,2,normalization
989,NonOCI,Consulting,29,2013,2,forecast
990,NonOCI,Consulting,0,2014,53,excel
991,NonOCI,Consulting,1,2014,17,word
992,NonOCI,Consulting,2,2014,17,powerpoint
993,NonOCI,Consulting,3,2014,12,statistics
994,NonOCI,Consulting,4,2014,11,access
995,NonOCI,Consulting,5,2014,8,lean six sigma
996,NonOCI,Consulting,6,2014,8,sql
997,NonOCI,Consulting,7,2014,7,advisory
998,NonOCI,Consulting,8,2014,7,sas
999,NonOCI,Consulting,9,2014,5,forecast
1000,NonOCI,Consulting,10,2014,5,strong leadership
1001,NonOCI,Consulting,11,2014,4,spss
1002,NonOCI,Consulting,12,2014,4,procurement
1003,NonOCI,Consulting,13,2014,4,auditing
1004,NonOCI,Consulting,14,2014,4,vba
1005,NonOCI,Consulting,15,2014,4,macros
1006,NonOCI,Consulting,16,2014,3,spreadsheets
1007,NonOCI,Consulting,17,2014,3,cloud
1008,NonOCI,Consulting,18,2014,3,microsoft word
1009,NonOCI,Consulting,19,2014,2,bayes
1010,NonOCI,Consulting,20,2014,2,telecommunication
1011,NonOCI,Consulting,21,2014,2,rest
1012,NonOCI,Consulting,22,2014,2,cpa
1013,NonOCI,Consulting,23,2014,2,sap
1014,NonOCI,Consulting,24,2014,2,outlook
1015,NonOCI,Consulting,25,2014,2,roi
1016,NonOCI,Consulting,26,2014,2,mentorship
1017,NonOCI,Consulting,27,2014,2,oracle
1018,NonOCI,Consulting,28,2014,2,big data
1019,NonOCI,Consulting,29,2014,2,crm
1020,NonOCI,Consulting,0,2015,49,excel
1021,NonOCI,Consulting,1,2015,13,powerpoint
1022,NonOCI,Consulting,2,2015,13,word
1023,NonOCI,Consulting,3,2015,10,access
1024,NonOCI,Consulting,4,2015,9,advisory
1025,NonOCI,Consulting,5,2015,9,statistics
1026,NonOCI,Consulting,6,2015,9,auditing
1027,NonOCI,Consulting,7,2015,8,lean six sigma
1028,NonOCI,Consulting,8,2015,5,procurement
1029,NonOCI,Consulting,9,2015,5,forecast
1030,NonOCI,Consulting,10,2015,4,sql
1031,NonOCI,Consulting,11,2015,4,cpa
1032,NonOCI,Consulting,12,2015,3,virtualization
1033,NonOCI,Consulting,13,2015,3,visualization
1034,NonOCI,Consulting,14,2015,3,mentorship
1035,NonOCI,Consulting,15,2015,3,sas
1036,NonOCI,Consulting,16,2015,2,cash flow
1037,NonOCI,Consulting,17,2015,2,microsoft word
1038,NonOCI,Consulting,18,2015,2,strong leadership
1039,NonOCI,Consulting,19,2015,2,spreadsheets
1040,NonOCI,Consulting,20,2015,2,outlook
1041,NonOCI,Consulting,21,2015,2,erp
1042,NonOCI,Consulting,22,2015,2,rfp
1043,NonOCI,Consulting,23,2015,2,big data
1044,NonOCI,Consulting,24,2015,2,spss
1045,NonOCI,Consulting,25,2015,2,oracle
1046,NonOCI,Consulting,26,2015,2,dashboard
1047,NonOCI,Consulting,27,2015,2,agile
1048,NonOCI,Consulting,28,2015,2,html
1049,NonOCI,Consulting,29,2015,2,cloud
1050,NonOCI,Consulting,0,2016,49,excel
1051,NonOCI,Consulting,1,2016,13,statistics
1052,NonOCI,Consulting,2,2016,12,powerpoint
1053,NonOCI,Consulting,3,2016,8,advisory
1054,NonOCI,Consulting,4,2016,8,access
1055,NonOCI,Consulting,5,2016,8,word
1056,NonOCI,Consulting,6,2016,8,lean six sigma
1057,NonOCI,Consulting,7,2016,6,procurement
1058,NonOCI,Consulting,8,2016,6,sas
1059,NonOCI,Consulting,9,2016,5,spss
1060,NonOCI,Consulting,10,2016,5,auditing
1061,NonOCI,Consulting,11,2016,4,sql
1062,NonOCI,Consulting,12,2016,4,visualization
1063,NonOCI,Consulting,13,2016,4,forecast
1064,NonOCI,Consulting,14,2016,4,stata
1065,NonOCI,Consulting,15,2016,3,agile
1066,NonOCI,Consulting,16,2016,3,prediction
1067,NonOCI,Consulting,17,2016,3,cpa
